date,datetime,channel,house_number,promo_title,observed_effectiveness_score,best_possible_score,uplift_if_optimised,should_move,recommended_position,recommended_offset_minutes,advice_text
2021-04-05,2021-04-05 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,19.7,28.22,8.52,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-05,2021-04-05 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,22.75,28.22,5.47,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-05,2021-04-05 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,20.35,28.22,7.87,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-05,2021-04-05 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,17.57,25.22,7.65,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,34.68,38.77,4.09,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,34.05,35.77,1.72,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,38.44,30.49,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,37.56,38.77,1.21,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,42.01,38.77,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,37.73,38.77,1.04,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,36.49,38.77,2.28,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,34.26,35.77,1.51,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,33.24,34.17,0.93,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,32.63,28.89,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,36.09,37.17,1.08,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,36.89,37.17,0.28,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,35.15,37.17,2.02,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,39.23,37.17,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,31.21,34.17,2.96,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,25.09,32.57,7.48,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,24.33,27.29,2.96,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,35.93,35.57,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,30.38,35.57,5.19,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,35.33,35.57,0.24,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,0.0,32.81,32.81,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,32.81,32.57,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,31.87,30.97,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:00:49,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,26.95,25.69,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:01:04,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,25.53,33.97,8.44,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:01:34,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,31.86,33.97,2.11,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:02:04,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,34.29,33.97,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:02:34,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,28.01,33.97,5.96,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:02:44,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,32.99,30.97,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:18:53,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:18:53,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,21.77,29.37,7.6,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:18:54,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,20.28,24.09,3.81,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:19:09,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,20.18,32.37,12.19,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:19:39,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,23.8,32.37,8.57,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:20:09,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,30.28,32.37,2.09,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:20:39,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,23.79,32.37,8.58,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:20:49,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,24.08,29.37,5.29,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:36:56,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:36:56,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,24.25,27.77,3.52,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:36:57,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,16.54,22.49,5.95,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:37:12,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,21.23,30.77,9.54,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:37:42,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,24.26,30.77,6.51,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:38:12,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,26.75,30.77,4.02,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:38:42,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,19.11,30.77,11.66,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:38:52,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,25.87,27.77,1.9,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:50:39,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:50:39,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,17.15,26.17,9.02,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:50:40,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,20.46,20.89,0.43,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:50:55,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,22.43,29.17,6.74,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:51:25,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,21.15,29.17,8.02,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:51:55,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,17.39,29.17,11.78,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-06,2021-04-06 08:52:25,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,22.18,29.17,6.99,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 08:52:35,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,23.57,26.17,2.6,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:14:54,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:14:54,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,33.26,35.77,2.51,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:14:55,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,33.07,30.49,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:15:10,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,41.6,38.77,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:15:40,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,43.17,38.77,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:16:10,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,37.34,38.77,1.43,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:16:40,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,40.61,38.77,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-06,2021-04-06 09:16:50,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,36.5,35.77,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:00:00,Viasat History CEE,IWHIS132,Animated Ident 1 - Napoleon HD cutdown 10,34.67,37.4,2.73,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:46:09,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:46:09,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,36.49,34.41,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:46:10,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,36.15,29.12,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:46:25,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,38.25,37.4,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:46:55,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,34.52,37.4,2.88,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:47:25,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,37.66,37.4,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:47:55,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,34.52,37.4,2.88,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 06:48:05,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,0.0,31.65,31.65,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
2021-04-07,2021-04-07 07:04:33,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:04:33,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,33.91,32.81,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:04:34,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,25.63,27.52,1.89,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:04:49,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,36.85,35.8,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:05:19,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,32.47,35.8,3.33,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:05:49,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,33.89,35.8,1.91,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:06:19,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,34.47,35.8,1.33,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:06:29,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,36.91,32.81,0.0,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:22:21,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:22:21,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,29.26,31.21,1.95,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:22:22,Viasat History CEE,VW02684,Annihilation: The Destruction - Tonight @ 2250,24.9,25.92,1.02,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:22:37,Viasat History CEE,VW02733,Alexander's Lost World - Tue @ 2100,29.62,34.2,4.58,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:23:07,Viasat History CEE,VW02730,Queen Victoria's Letters: A Monarch - Thurs @ 2150,28.64,34.2,5.56,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:23:37,Viasat History CEE,VW02717,Europe's Last Warrior Kings - Wed @ 2100,30.06,34.2,4.14,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:24:07,Viasat History CEE,IWHIS134,Animated Ident 2 - Pushkin HD cutdown 10,30.28,34.2,3.92,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 07:24:17,Viasat History CEE,VWOPIN,EXPHIS/EVENT BLACK OPT-IN,30.88,31.21,0.33,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 08:00:48,Viasat History CEE,,Promotion,,,,0,keep,0,Current placement is acceptable relative to contextual signals.
2021-04-07,2021-04-07 08:00:48,Viasat History CEE,VWOPOUT,EXPHIS/EVENT BLACK OPT-OUT,0.0,26.85,26.85,1,move_to_early_prime,30,Placement likely underperforms; move closer to programme lead-in or break start.
